day,q00,q11,r,h,rmse,hit,pnl,pos
-1,0.5,0.005,4.0,15,1.8072967292017068,0.35932936722552733,79407.5,80
-1,0.5,0.005,4.0,20,1.979689297686368,0.35586803677663603,79351.5,80
-1,0.5,0.005,4.0,25,2.1811217904600677,0.3550027041644132,79311.5,80
-1,0.5,0.005,8.0,10,1.55186638339254,0.3935100054083288,80057.0,80
-1,0.5,0.005,8.0,12,1.605475987942295,0.38236884802596,79921.0,80
-1,0.5,0.005,8.0,15,1.6705923067405433,0.3727420227149811,79677.5,80
-1,0.5,0.005,8.0,20,1.8019797931472306,0.3592212006489995,79387.0,80
-1,0.5,0.005,8.0,25,1.9584783541251303,0.35619253650621957,79331.5,80
-1,0.5,0.01,1.0,10,2.1215031892759626,0.3257977285018929,78964.5,80
-1,0.5,0.01,1.0,12,2.2872124547711317,0.319848566792861,78654.0,80
-1,0.5,0.01,1.0,15,2.5189368019875116,0.3159545700378583,78298.0,80
-1,0.5,0.01,1.0,20,2.926739529862125,0.30989724175229855,78127.0,80
-1,0.5,0.01,1.0,25,3.372339189746671,0.3061114115738237,78015.0,80
-1,0.5,0.01,2.0,10,1.9311168926419562,0.3488372093023256,79309.0,80
-1,0.5,0.01,2.0,12,2.0636278340938228,0.34548404542996214,79255.5,80
-1,0.5,0.01,2.0,15,2.244139604120229,0.3393185505678745,79173.0,80
-1,0.5,0.01,2.0,20,2.5694988858575574,0.3296917252568956,78707.0,80
-1,0.5,0.01,2.0,25,2.9311433377508047,0.3257977285018929,78425.0,80
-1,0.5,0.01,4.0,10,1.773405883270619,0.36982152514872907,79503.0,80
-1,0.5,0.01,4.0,12,1.8759151306462365,0.3592212006489995,79375.5,80
-1,0.5,0.01,4.0,15,2.0118355871523548,0.3525148729042726,79315.5,80
-1,0.5,0.01,4.0,20,2.264848641240178,0.3493780421849648,79259.5,80
-1,0.5,0.01,4.0,25,2.55168067692116,0.3459167117360736,79195.5,80
-1,0.5,0.01,8.0,10,1.6480338998757313,0.38539751216873985,79888.0,80
-1,0.5,0.01,8.0,12,1.7250310577843009,0.37447268793942673,79707.5,80
-1,0.5,0.01,8.0,15,1.8244066967632722,0.36322336398053,79399.5,80
-1,0.5,0.01,8.0,20,2.016952988857913,0.35511087074094105,79337.0,80
-1,0.5,0.01,8.0,25,2.239902558503543,0.3541373715521904,79300.5,80
-1,0.5,0.05,1.0,10,2.997465810033755,0.24077879935100055,76477.0,80
-1,0.5,0.05,1.0,12,3.3629872111638046,0.2378583017847485,76249.5,80
-1,0.5,0.05,1.0,15,3.8982225448096037,0.23418063818280152,76084.5,80
-1,0.5,0.05,1.0,20,4.809385450902442,0.2314764737696052,75889.0,80
-1,0.5,0.05,1.0,25,5.760651385806895,0.2282314764737696,75816.5,80
-1,0.5,0.05,2.0,10,2.6235034360429426,0.2744186046511628,77334.5,80
-1,0.5,0.05,2.0,12,2.9177906339598034,0.2672796106003245,77099.5,80
-1,0.5,0.05,2.0,15,3.3428726627668657,0.26024878312601407,76877.5,80
-1,0.5,0.05,2.0,20,4.074979684522335,0.25300162249864794,76568.5,80
-1,0.5,0.05,2.0,25,4.847149510615989,0.2501892915089237,76420.0,80
-1,0.5,0.05,4.0,10,2.3072613395820323,0.3070849107625744,78241.0,80
-1,0.5,0.05,4.0,12,2.5374968040420702,0.2987560843699297,77902.5,80
-1,0.5,0.05,4.0,15,2.865040487341167,0.291941590048675,77589.0,80
-1,0.5,0.05,4.0,20,3.4390240236406187,0.2837209302325581,77282.5,80
-1,0.5,0.05,4.0,25,4.052481256115156,0.2791779340183883,77120.5,80
-1,0.5,0.05,8.0,10,2.0515262729547823,0.34126554894537586,79134.5,80
-1,0.5,0.05,8.0,12,2.2267085612468214,0.33098972417522987,78919.0,80
-1,0.5,0.05,8.0,15,2.4718620124484727,0.3209302325581395,78565.5,80
-1,0.5,0.05,8.0,20,2.9119689497436965,0.31076257436452137,78045.5,80
-1,0.5,0.05,8.0,25,3.39063277763234,0.3065440778799351,77785.0,80
-1,0.5,0.1,1.0,10,3.617189701729323,0.21373715521903733,75365.5,80
-1,0.5,0.1,1.0,12,4.117015238033339,0.21265548945375878,75285.0,80
-1,0.5,0.1,1.0,15,4.856584628115036,0.2106003244997296,75158.5,80
-1,0.5,0.1,1.0,20,6.104607283727714,0.20832882639264466,75078.0,80
-1,0.5,0.1,1.0,25,7.392194044991784,0.2075716603569497,74983.0,80
-1,0.5,0.1,2.0,10,3.1154039208311297,0.23818280151433208,76204.5,80
-1,0.5,0.1,2.0,12,3.5187052684441897,0.23428880475932937,75935.0,80
-1,0.5,0.1,2.0,15,4.109149645045884,0.2296376419686317,75802.0,80
-1,0.5,0.1,2.0,20,5.113208645564618,0.22477014602487833,75621.5,80
-1,0.5,0.1,2.0,25,6.157149364619435,0.22206598161168198,75493.5,80
-1,0.5,0.1,4.0,10,2.6886389118193406,0.269875608436993,77144.5,80
-1,0.5,0.1,4.0,12,3.0058694205620027,0.2633856138453218,76904.5,80
-1,0.5,0.1,4.0,15,3.4646309308925756,0.2549486208761493,76657.0,80
-1,0.5,0.1,4.0,20,4.25428323928458,0.24856679286100594,76375.5,80
-1,0.5,0.1,4.0,25,5.083430983443854,0.2468361276365603,76161.0,80
-1,0.5,0.1,8.0,10,2.341681731325169,0.30827474310438074,78160.5,80
-1,0.5,0.1,8.0,12,2.585122197207605,0.29929691725256896,77775.0,80
-1,0.5,0.1,8.0,15,2.932400425611374,0.2893455922120065,77450.5,80
-1,0.5,0.1,8.0,20,3.5409065331116425,0.2795024337479719,77138.0,80
-1,0.5,0.1,8.0,25,4.188640765815282,0.27560843699296916,76969.0,80
-1,1.0,0.001,1.0,10,1.6749521089375203,0.359545700378583,79414.0,80
-1,1.0,0.001,1.0,12,1.7201271114511836,0.3559762033531639,79398.0,80
-1,1.0,0.001,1.0,15,1.7708420649594583,0.35586803677663603,79405.0,80
-1,1.0,0.001,1.0,20,1.8641592703310719,0.3559762033531639,79398.5,80
-1,1.0,0.001,1.0,25,1.9802562655248221,0.35619253650621957,79386.0,80
-1,1.0,0.001,2.0,10,1.5833764245170252,0.37512168739859386,79625.0,80
-1,1.0,0.001,2.0,12,1.6213160099049007,0.3679826933477555,79531.5,80
-1,1.0,0.001,2.0,15,1.6600977709676612,0.3592212006489995,79396.5,80
-1,1.0,0.001,2.0,20,1.7353776463746131,0.35640886965927526,79379.0,80
-1,1.0,0.001,2.0,25,1.8315275836617462,0.35673336938885886,79360.5,80
-1,1.0,0.001,4.0,10,1.5060495131579137,0.38647917793401837,79884.0,80
-1,1.0,0.001,4.0,12,1.5366152474914763,0.37879935100054085,79880.0,80
-1,1.0,0.001,4.0,15,1.565088531829448,0.37047052460789615,79575.5,80
-1,1.0,0.001,4.0,20,1.62475086116746,0.36019469983775015,79370.5,80
-1,1.0,0.001,4.0,25,1.7025096840499143,0.35835586803677666,79333.5,80
-1,1.0,0.001,8.0,10,1.444591510838536,0.4015143320713899,79956.5,80
-1,1.0,0.001,8.0,12,1.4683388920650835,0.3862628447809627,79910.0,80
-1,1.0,0.001,8.0,15,1.4887751671435234,0.377934018388318,79894.0,80
-1,1.0,0.001,8.0,20,1.5358923361345986,0.3701460248783126,79524.0,80
-1,1.0,0.001,8.0,25,1.5979776337467042,0.36095186587344513,79348.5,80
-1,1.0,0.005,1.0,10,1.9020206086943865,0.35402920497566254,79375.5,80
-1,1.0,0.005,1.0,12,2.000141043212793,0.35327203893996756,79338.5,80
-1,1.0,0.005,1.0,15,2.130943239593835,0.3480800432666306,79268.0,80
-1,1.0,0.005,1.0,20,2.3634036000427763,0.3395348837209302,78910.0,80
-1,1.0,0.005,1.0,25,2.6277743102491695,0.33693888588426174,78622.5,80
-1,1.0,0.005,2.0,10,1.7674789301628364,0.35803136830719307,79380.0,80
-1,1.0,0.005,2.0,12,1.8487344142760385,0.35532720389399675,79366.0,80
-1,1.0,0.005,2.0,15,1.9521792803848577,0.35457003785830177,79355.0,80
-1,1.0,0.005,2.0,20,2.141211452317256,0.3538128718226068,79308.0,80
-1,1.0,0.005,2.0,25,2.3605076348830334,0.3504597079502434,79254.5,80
-1,1.0,0.005,4.0,10,1.6516336877166438,0.3754461871281774,79648.5,80
-1,1.0,0.005,4.0,12,1.7164603699070853,0.3653866955110871,79468.5,80
-1,1.0,0.005,4.0,15,1.795130081348709,0.35749053542455383,79367.0,80
-1,1.0,0.005,4.0,20,1.9446561775561313,0.35532720389399675,79363.0,80
-1,1.0,0.005,4.0,25,2.1215974092483836,0.3543537047052461,79323.0,80
-1,1.0,0.005,8.0,10,1.5577560793984182,0.38745267712276904,79993.0,80
-1,1.0,0.005,8.0,12,1.6077479311612632,0.3791238507301244,79805.5,80
-1,1.0,0.005,8.0,15,1.665732907487926,0.3677663601946998,79526.5,80
-1,1.0,0.005,8.0,20,1.7816849768203897,0.3579232017306652,79342.0,80
-1,1.0,0.005,8.0,25,1.9214739687808273,0.3560843699296917,79329.5,80
-1,1.0,0.01,1.0,10,2.0802079666162165,0.33282855597620337,79038.5,80
-1,1.0,0.01,1.0,12,2.220314421989807,0.3292590589507842,78764.5,80
-1,1.0,0.01,1.0,15,2.4151640875925646,0.3256895619253651,78471.0,80
-1,1.0,0.01,1.0,20,2.75695830403071,0.3228772309356409,78335.5,80
-1,1.0,0.01,1.0,25,3.1345166525578376,0.31995673336938885,78283.0,80
-1,1.0,0.01,2.0,10,1.91218700501176,0.3506760411032991,79331.0,80
-1,1.0,0.01,2.0,12,2.0280877402242443,0.34916170903190913,79297.0,80
-1,1.0,0.01,2.0,15,2.1840091157849173,0.34407787993510003,79214.5,80
-1,1.0,0.01,2.0,20,2.463513313327528,0.33650621957815036,78801.0,80
-1,1.0,0.01,2.0,25,2.7776517870762074,0.3320713899405084,78529.5,80
-1,1.0,0.01,4.0,10,1.7658855981702914,0.363980530016225,79399.0,80
-1,1.0,0.01,4.0,12,1.8583601119592872,0.3568415359653867,79349.0,80
-1,1.0,0.01,4.0,15,1.9784277637056966,0.35305570578691187,79308.5,80
-1,1.0,0.01,4.0,20,2.2003856695971957,0.3526230394808004,79305.5,80
-1,1.0,0.01,4.0,25,2.4545645674914667,0.349269875608437,79215.5,80
-1,1.0,0.01,8.0,10,1.6460273677977812,0.3811790156841536,79834.5,80
-1,1.0,0.01,8.0,12,1.7173612088914239,0.37101135749053543,79579.0,80
-1,1.0,0.01,8.0,15,1.8067889060600408,0.35932936722552733,79395.5,80
-1,1.0,0.01,8.0,20,1.9789108324874078,0.35586803677663603,79329.5,80
-1,1.0,0.01,8.0,25,2.1799498916158244,0.3550027041644132,79311.5,80
-1,1.0,0.05,1.0,10,2.8493279080792915,0.24878312601406166,76922.5,80
-1,1.0,0.05,1.0,12,3.1659389403375684,0.24467279610600323,76682.0,80
-1,1.0,0.05,1.0,15,3.629779242621557,0.24186046511627907,76473.5,80
-1,1.0,0.05,1.0,20,4.420615273401968,0.23937263385613847,76263.5,80
-1,1.0,0.05,1.0,25,5.251195035816785,0.23688480259599784,76177.0,80
-1,1.0,0.05,2.0,10,2.5381326589974242,0.2805840995132504,77583.5,80
-1,1.0,0.05,2.0,12,2.800655208438731,0.2748512709572742,77402.5,80
-1,1.0,0.05,2.0,15,3.179294766478891,0.2679286100594916,77176.5,80
-1,1.0,0.05,2.0,20,3.8319664588171336,0.2607896160086533,76882.0,80
-1,1.0,0.05,2.0,25,4.524812258558639,0.2571119524067063,76693.5,80
-1,1.0,0.05,4.0,10,2.260094405188444,0.3087074094104922,78397.0,80
-1,1.0,0.05,4.0,12,2.470818718701966,0.3026500811249324,78080.0,80
-1,1.0,0.05,4.0,15,2.769377574743379,0.29659275283937264,77808.5,80
-1,1.0,0.05,4.0,20,3.292584855795439,0.2899945916711736,77525.5,80
-1,1.0,0.05,4.0,25,3.8552817076691928,0.2852352623039481,77350.5,80
-1,1.0,0.05,8.0,10,2.0267137586179227,0.34234721471065443,79184.0,80
-1,1.0,0.05,8.0,12,2.190635011854714,0.3326122228231477,79061.0,80
-1,1.0,0.05,8.0,15,2.4184664052039357,0.3228772309356409,78633.5,80
-1,1.0,0.05,8.0,20,2.827185844105442,0.31498107084910765,78194.0,80
-1,1.0,0.05,8.0,25,3.274005978669692,0.3113034072471606,77928.0,80
-1,1.0,0.1,1.0,10,3.4124951566008748,0.2186046511627907,75737.0,80
-1,1.0,0.1,1.0,12,3.853013917092799,0.21773931855056788,75649.0,80
-1,1.0,0.1,1.0,15,4.505445539658239,0.214710654407788,75560.5,80
-1,1.0,0.1,1.0,20,5.608050839821146,0.21362898864250945,75448.5,80
-1,1.0,0.1,1.0,25,6.749904329007783,0.21330448891292592,75377.0,80
-1,1.0,0.1,2.0,10,2.997296287223442,0.2408869659275284,76462.5,80
-1,1.0,0.1,2.0,12,3.3627946801518274,0.23796646836127636,76235.0,80
-1,1.0,0.1,2.0,15,3.897901793741575,0.23428880475932937,76058.0,80
-1,1.0,0.1,2.0,20,4.808939559168724,0.23158464034613305,75861.5,80
-1,1.0,0.1,2.0,25,5.760205278794499,0.22833964305029747,75790.0,80
-1,1.0,0.1,4.0,10,2.6233487854616695,0.2744186046511628,77334.5,80
-1,1.0,0.1,4.0,12,2.917594778633684,0.2672796106003245,77099.5,80
-1,1.0,0.1,4.0,15,3.3425415572997763,0.26024878312601407,76864.5,80
-1,1.0,0.1,4.0,20,4.074524912395766,0.25300162249864794,76555.5,80
-1,1.0,0.1,4.0,25,4.84659524459363,0.2501892915089237,76407.0,80
-1,1.0,0.1,8.0,10,2.3071061539634954,0.3070849107625744,78255.0,80
-1,1.0,0.1,8.0,12,2.5372800887269213,0.2987560843699297,77902.5,80
-1,1.0,0.1,8.0,15,2.864687084449347,0.291941590048675,77589.0,80
-1,1.0,0.1,8.0,20,3.4385414029061527,0.2837209302325581,77282.5,80
-1,1.0,0.1,8.0,25,4.0518072887556045,0.2791779340183883,77120.5,80
0,0.05,0.001,1.0,10,1.7028671530579957,0.3903998266334381,80537.5,80
0,0.05,0.001,1.0,12,1.7948346745115007,0.3768555639830968,80275.0,80
0,0.05,0.001,1.0,15,1.9021281861686996,0.36233611442193087,79948.5,80
0,0.05,0.001,1.0,20,2.105188914182748,0.35236753711127966,79657.5,80
0,0.05,0.001,1.0,25,2.286050224700599,0.3496586845812114,79585.0,80
0,0.05,0.001,2.0,10,1.6142472640376209,0.4057861090042258,80760.5,80
0,0.05,0.001,2.0,12,1.6835129079236926,0.3898580561274244,80603.5,80
0,0.05,0.001,2.0,15,1.762380915196383,0.3747968360602449,80317.5,80
0,0.05,0.001,2.0,20,1.9152939302546141,0.3607108029038899,79898.0,80
0,0.05,0.001,2.0,25,2.0457234024649265,0.35420955683172606,79687.0,80
0,0.05,0.001,4.0,10,1.5482736197132971,0.41770506013652614,80927.0,80
0,0.05,0.001,4.0,12,1.6000156611932874,0.4011268826525084,80736.0,80
0,0.05,0.001,4.0,15,1.6574075389139535,0.38205656084082784,80547.0,80
0,0.05,0.001,4.0,20,1.7708644133840072,0.3686206522916892,80167.5,80
0,0.05,0.001,4.0,25,1.862834670148296,0.36016903239787623,79884.5,80
0,0.05,0.001,8.0,10,1.499091998858951,0.4281070538519883,81016.5,80
0,0.05,0.001,8.0,12,1.5375634067926685,0.4107703976595514,80818.0,80
0,0.05,0.001,8.0,15,1.5789801145976878,0.38823274460938345,80628.5,80
0,0.05,0.001,8.0,20,1.6621237564085518,0.3731715245422039,80379.0,80
0,0.05,0.001,8.0,25,1.7254100128739254,0.3638530718387691,80081.5,80
0,0.05,0.005,1.0,10,2.0743918169418833,0.34088200238379024,79516.5,80
0,0.05,0.005,1.0,12,2.264658909699936,0.3330805070971936,79322.0,80
0,0.05,0.005,1.0,15,2.5114958173691866,0.32452053310217793,78997.0,80
0,0.05,0.005,1.0,20,2.95462461670887,0.3127099360710803,78576.5,80
0,0.05,0.005,1.0,25,3.3780066613573956,0.3062086899989165,78184.5,80
0,0.05,0.005,2.0,10,1.8855447827195633,0.3684039440892838,80068.0,80
0,0.05,0.005,2.0,12,2.0287409161376733,0.35626828475457795,79760.0,80
0,0.05,0.005,2.0,15,2.2106980390039492,0.3454328746343049,79539.5,80
0,0.05,0.005,2.0,20,2.545300050716179,0.3371979629428974,79329.0,80
0,0.05,0.005,2.0,25,2.857418115389448,0.33318886119839636,79132.5,80
0,0.05,0.005,4.0,10,1.7454032293424036,0.39104995124065445,80544.5,80
0,0.05,0.005,4.0,12,1.8518301807205608,0.3763137934770831,80218.5,80
0,0.05,0.005,4.0,15,1.9838207576856635,0.3624444685231336,79910.5,80
0,0.05,0.005,4.0,20,2.2320337172451357,0.35009210098602234,79595.0,80
0,0.05,0.005,4.0,25,2.4576328019728635,0.3460829992415213,79492.5,80
0,0.05,0.005,8.0,10,1.6425341902191852,0.4056777549030231,80773.0,80
0,0.05,0.005,8.0,12,1.7209571400867556,0.38953299382381623,80591.5,80
0,0.05,0.005,8.0,15,1.8154286688766765,0.3740383573518258,80290.0,80
0,0.05,0.005,8.0,20,1.9967102278674735,0.3594105536894571,79907.0,80
0,0.05,0.005,8.0,25,2.156473470653775,0.3528009535160906,79684.0,80
0,0.05,0.01,1.0,10,2.3483926516997,0.31043449994582295,78774.5,80
0,0.05,0.01,1.0,12,2.6067892640999135,0.29970744392675264,78286.0,80
0,0.05,0.01,1.0,15,2.951650105949195,0.287896846895655,77891.5,80
0,0.05,0.01,1.0,20,3.5576128316452627,0.2776032072813956,77407.5,80
0,0.05,0.01,1.0,25,4.147195910378532,0.27359410553689456,77179.5,80
0,0.05,0.01,2.0,10,2.086038714880472,0.3415321269910066,79546.0,80
0,0.05,0.01,2.0,12,2.281325836268918,0.3323220283887745,79348.0,80
0,0.05,0.01,2.0,15,2.5372509063933806,0.32322028388774515,79005.0,80
0,0.05,0.01,2.0,20,2.997372021303,0.31075956224943113,78461.5,80
0,0.05,0.01,2.0,25,3.4358462453176366,0.3042583161772673,78118.5,80
0,0.05,0.01,4.0,10,1.8904634649974306,0.3684039440892838,80073.5,80
0,0.05,0.01,4.0,12,2.036047239905006,0.3575685339690107,79766.5,80
0,0.05,0.01,4.0,15,2.222829295299664,0.3453245205331022,79559.5,80
0,0.05,0.01,4.0,20,2.5663004068715107,0.33708960884169464,79314.5,80
0,0.05,0.01,4.0,25,2.8867331979847015,0.3329721529959909,79092.5,80
0,0.05,0.01,8.0,10,1.747078590879948,0.3906165348358435,80547.0,80
0,0.05,0.01,8.0,12,1.8544827398784558,0.3773973344891104,80211.5,80
0,0.05,0.01,8.0,15,1.9887859621591346,0.3627695308267418,79903.5,80
0,0.05,0.01,8.0,20,2.2411159165827526,0.34976703868241416,79604.0,80
0,0.05,0.01,8.0,25,2.4711059536848414,0.34554122873550763,79482.0,80
0,0.05,0.05,1.0,10,3.4238087551865437,0.22515982229927403,75638.0,80
0,0.05,0.05,1.0,12,3.928141317695349,0.21811680572109654,75423.5,80
0,0.05,0.05,1.0,15,4.632781767897234,0.21432441217900097,75203.5,80
0,0.05,0.05,1.0,20,5.819501355456411,0.21183226785133819,74966.5,80
0,0.05,0.05,1.0,25,7.015123615412506,0.21031531043449994,74834.5,80
0,0.05,0.05,2.0,10,2.8915757964803617,0.25831617726730954,76819.5,80
0,0.05,0.05,2.0,12,3.2791863911230403,0.2524650558023621,76487.0,80
0,0.05,0.05,2.0,15,3.8126732504261196,0.2445552064145628,76144.0,80
0,0.05,0.05,2.0,20,4.727161637349419,0.23382815039549246,75898.5,80
0,0.05,0.05,2.0,25,5.63387792405763,0.23025246505580235,75705.0,80
0,0.05,0.05,4.0,10,2.482715781512832,0.2972152995990898,78250.0,80
0,0.05,0.05,4.0,12,2.7764532094352004,0.285079640264384,77867.5,80
0,0.05,0.05,4.0,15,3.1744041454694183,0.2751110629537328,77402.0,80
0,0.05,0.05,4.0,20,3.8703357289762526,0.2663343807563116,76988.0,80
0,0.05,0.05,4.0,25,4.548093765265221,0.2604832592913642,76754.0,80
0,0.05,0.05,8.0,10,2.176670497277848,0.33145519557915265,79329.0,80
0,0.05,0.05,8.0,12,2.3965069102551113,0.32246180517932604,79010.0,80
0,0.05,0.05,8.0,15,2.689108945108145,0.31119297865424206,78538.5,80
0,0.05,0.05,8.0,20,3.2116612651695466,0.2982988406111171,78058.0,80
0,0.05,0.05,8.0,25,3.711609548019741,0.2917975945389533,77744.5,80
0,0.05,0.1,1.0,10,4.145289853327241,0.20316393975511973,74488.0,80
0,0.05,0.1,1.0,12,4.804432452180559,0.19872142160580777,74333.5,80
0,0.05,0.1,1.0,15,5.739832817054169,0.19601256907573952,74157.0,80
0,0.05,0.1,1.0,20,7.295076806295198,0.1935204247480767,74037.0,80
0,0.05,0.1,1.0,25,8.87839266717792,0.19373713295048217,73893.0,80
0,0.05,0.1,2.0,10,3.447269690800433,0.2254848846028822,75607.0,80
0,0.05,0.1,2.0,12,3.9584056642994985,0.21811680572109654,75379.0,80
0,0.05,0.1,2.0,15,4.673520832182542,0.2139993498753928,75151.0,80
0,0.05,0.1,2.0,20,5.878463710341574,0.21161555964893272,74948.0,80
0,0.05,0.1,2.0,25,7.091038776674308,0.21020695633329722,74818.0,80
0,0.05,0.1,4.0,10,2.902247535642592,0.2584245313685123,76776.5,80
0,0.05,0.1,4.0,12,3.293252077136484,0.2520316393975512,76465.5,80
0,0.05,0.1,4.0,15,3.832155697404084,0.24401343590854913,76156.5,80
0,0.05,0.1,4.0,20,4.756342606941433,0.2339365044966952,75877.5,80
0,0.05,0.1,4.0,25,5.671574604750922,0.22981904865099145,75673.0,80
0,0.05,0.1,8.0,10,2.4870935497204525,0.2964568208906707,78288.5,80
0,0.05,0.1,8.0,12,2.7824331337036865,0.28486293206197855,77854.0,80
0,0.05,0.1,8.0,15,3.183099358166412,0.27456929244771916,77389.0,80
0,0.05,0.1,8.0,20,3.883888445381904,0.265792610250298,76968.0,80
0,0.05,0.1,8.0,25,4.565864089991179,0.26004984288655325,76717.0,80
0,0.1,0.001,1.0,10,1.7013346788635544,0.38498212157330153,80479.0,80
0,0.1,0.001,1.0,12,1.7895365424328455,0.3731715245422039,80138.5,80
0,0.1,0.001,1.0,15,1.8879092914189755,0.3599523241954708,79860.5,80
0,0.1,0.001,1.0,20,2.0722831269983417,0.351825766605266,79635.5,80
0,0.1,0.001,1.0,25,2.234809476322459,0.3499837468848196,79605.0,80
0,0.1,0.001,2.0,10,1.6137459646036687,0.4018853613609275,80712.0,80
0,0.1,0.001,2.0,12,1.6811371881624255,0.3872575576985589,80578.0,80
0,0.1,0.001,2.0,15,1.7545717231889377,0.3731715245422039,80265.0,80
0,0.1,0.001,2.0,20,1.8963073584408165,0.3591938454870517,79862.5,80
0,0.1,0.001,2.0,25,2.0144658470577346,0.35269259941488784,79680.0,80
0,0.1,0.001,4.0,10,1.5481261731075364,0.41532126991006607,80861.0,80
0,0.1,0.001,4.0,12,1.5990259651891028,0.39765955141402104,80691.0,80
0,0.1,0.001,4.0,15,1.653239633490752,0.3809730198288005,80514.0,80
0,0.1,0.001,4.0,20,1.7602706836707804,0.3674287571784592,80131.0,80
0,0.1,0.001,4.0,25,1.844426302231976,0.3589771372846462,79854.5,80
0,0.1,0.001,8.0,10,1.4991094993376033,0.42583161772673095,80969.5,80
0,0.1,0.001,8.0,12,1.5372701863083462,0.40871166973669953,80797.5,80
0,0.1,0.001,8.0,15,1.5769111627357597,0.3866074330913425,80618.5,80
0,0.1,0.001,8.0,20,1.6565214630906167,0.37295481633979843,80359.5,80
0,0.1,0.001,8.0,25,1.715136888502581,0.3637447177375664,80055.0,80
0,0.1,0.005,1.0,10,2.055687113301367,0.34034023187777657,79519.0,80
0,0.1,0.005,1.0,12,2.237462077892653,0.3336222776032073,79341.5,80
0,0.1,0.005,1.0,15,2.469458730460535,0.32582078231661066,79115.0,80
0,0.1,0.005,1.0,20,2.883914088410273,0.31585220500595945,78684.5,80
0,0.1,0.005,1.0,25,3.2811449060942546,0.3105428540470257,78313.0,80
0,0.1,0.005,2.0,10,1.8763787911683365,0.3667786325712428,80019.5,80
0,0.1,0.005,2.0,12,2.015081831260921,0.35410120273052337,79729.5,80
0,0.1,0.005,2.0,15,2.1884985220161646,0.34521616643189945,79554.5,80
0,0.1,0.005,2.0,20,2.50651466940509,0.3382815039549247,79366.5,80
0,0.1,0.005,2.0,25,2.8026182409341898,0.33448911041282914,79220.5,80
0,0.1,0.005,4.0,10,1.7409496083820255,0.3886661610141944,80480.0,80
0,0.1,0.005,4.0,12,1.8451138040149986,0.37468848195904214,80172.0,80
0,0.1,0.005,4.0,15,1.9723523423528095,0.3612525734099036,79874.0,80
0,0.1,0.005,4.0,20,2.21130841537566,0.3494419763788059,79618.5,80
0,0.1,0.005,4.0,25,2.4272511452398997,0.3468414779499404,79505.5,80
0,0.1,0.005,8.0,10,1.640406468961967,0.4047025679921985,80757.0,80
0,0.1,0.005,8.0,12,1.7177550341239594,0.3886661610141944,80570.0,80
0,0.1,0.005,8.0,15,1.8096722830365721,0.3731715245422039,80255.5,80
0,0.1,0.005,8.0,20,1.9859434466791166,0.35930219958825443,79886.5,80
0,0.1,0.005,8.0,25,2.140053456964572,0.3520424748076715,79667.5,80
0,0.1,0.01,1.0,10,2.321549142651078,0.3102177917434175,78789.0,80
0,0.1,0.01,1.0,12,2.5697266670290992,0.3006826308375772,78380.5,80
0,0.1,0.01,1.0,15,2.8978205886237074,0.290714053526926,77985.0,80
0,0.1,0.01,1.0,20,3.47226761286718,0.28280420413912666,77541.5,80
0,0.1,0.01,1.0,25,4.033432563072274,0.2779282695850038,77303.0,80
0,0.1,0.01,2.0,10,2.073077827628179,0.34088200238379024,79539.5,80
0,0.1,0.01,2.0,12,2.2629618777903073,0.3330805070971936,79334.5,80
0,0.1,0.01,2.0,15,2.5094340864527775,0.32452053310217793,79008.0,80
0,0.1,0.01,2.0,20,2.9515836173893146,0.3127099360710803,78576.5,80
0,0.1,0.01,2.0,25,3.373410653584178,0.3062086899989165,78184.5,80
0,0.1,0.01,4.0,10,1.8843034235458673,0.3684039440892838,80054.5,80
0,0.1,0.01,4.0,12,2.0271376079681094,0.35626828475457795,79760.0,80
0,0.1,0.01,4.0,15,2.2087232079375974,0.3454328746343049,79539.5,80
0,0.1,0.01,4.0,20,2.5422649691063546,0.3371979629428974,79329.0,80
0,0.1,0.01,4.0,25,2.8529523106205352,0.33318886119839636,79132.5,80
0,0.1,0.01,8.0,10,1.744176030617651,0.39104995124065445,80544.5,80
0,0.1,0.01,8.0,12,1.8502418653175021,0.3763137934770831,80204.5,80
0,0.1,0.01,8.0,15,1.981769549821492,0.3624444685231336,79898.0,80
0,0.1,0.01,8.0,20,2.2287532156727465,0.35009210098602234,79595.0,80
0,0.1,0.01,8.0,25,2.4531053695622704,0.3460829992415213,79492.5,80
0,0.1,0.05,1.0,10,3.379812701375054,0.22515982229927403,75721.5,80
0,0.1,0.05,1.0,12,3.8713288045892362,0.21876693032831293,75537.5,80
0,0.1,0.05,1.0,15,4.556479010767433,0.21573301549463647,75268.0,80
0,0.1,0.05,1.0,20,5.709191782967312,0.21161555964893272,75043.5,80
0,0.1,0.05,1.0,25,6.872407218320376,0.2097735399284863,74937.5,80
0,0.1,0.05,2.0,10,2.870181112029801,0.2570159280528768,76869.0,80
0,0.1,0.05,2.0,12,3.251055839330359,0.2524650558023621,76567.0,80
0,0.1,0.05,2.0,15,3.77407973307085,0.24303824899772455,76215.0,80
0,0.1,0.05,2.0,20,4.669602968868951,0.23523675371112795,75951.5,80
0,0.1,0.05,2.0,25,5.55893857277703,0.23231119297865424,75764.5,80
0,0.1,0.05,4.0,10,2.4727185299441756,0.2977570701051035,78273.5,80
0,0.1,0.05,4.0,12,2.763012155349728,0.28562141077039765,77871.0,80
